artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid,cords,lat
Phish,Mansfield,USA,http://phish.net/setlists/?d=2004-08-11,,"August 11, 2004",9 years ago,2004-08-11,1252510239,2004,MA,Tweeter Center,402,"(u'Mansfield, MA, USA', (42.03345650000001, -71.2190578))",42.036356500000004
Phish,Camden,USA,http://phish.net/setlists/?d=2004-08-12,,"August 12, 2004",9 years ago,2004-08-12,1252516052,2004,NJ,Tweeter Center at the Waterfront,269,"(u'Camden, NJ, USA', (39.9259463, -75.1196199))",39.9261463
Phish,Coventry,USA,http://phish.net/setlists/?d=2004-08-13,,"August 13, 2004",9 years ago,2004-08-13,1252516318,2004,VT,Newport State Airport,496,"(u'Newport State Airport (EFK), 2628 Airport Road, Newport, VT 05855, USA', (44.888995, -72.2287492))",0
Phish,Coventry,USA,http://phish.net/setlists/?d=2004-08-14,,"August 14, 2004",9 years ago,2004-08-14,1252517875,2004,VT,Newport State Airport,496,"(u'Newport State Airport (EFK), 2628 Airport Road, Newport, VT 05855, USA', (44.888995, -72.2287492))",0
Phish,Coventry,USA,http://phish.net/setlists/?d=2004-08-15,,"August 15, 2004",9 years ago,2004-08-15,1252518413,2004,VT,Newport State Airport,496,"(u'Newport State Airport (EFK), 2628 Airport Road, Newport, VT 05855, USA', (44.888995, -72.2287492))",0
Phish,Hampton,USA,http://phish.net/setlists/?d=2009-03-06,,"March 06, 2009",5 years ago,2009-03-06,1252530557,2009,VA,Hampton Coliseum,6,"(u'Hampton Coliseum, 1000 Coliseum Drive, Hampton, VA 23666, USA', (37.0347278, -76.3813198))",37.0387278
Phish,Hampton,USA,http://phish.net/setlists/?d=2009-03-07,,"March 07, 2009",5 years ago,2009-03-07,1252530888,2009,VA,Hampton Coliseum,6,"(u'Hampton Coliseum, 1000 Coliseum Drive, Hampton, VA 23666, USA', (37.0347278, -76.3813198))",37.0382278
Phish,Hampton,USA,http://phish.net/setlists/?d=2009-03-08,,"March 08, 2009",5 years ago,2009-03-08,1252531400,2009,VA,Hampton Coliseum,6,"(u'Hampton Coliseum, 1000 Coliseum Drive, Hampton, VA 23666, USA', (37.0347278, -76.3813198))",37.0373278
Phish,Boston,USA,http://phish.net/setlists/?d=2009-05-31,,"May 31, 2009",5 years ago,2009-05-31,1252532689,2009,MA,Fenway Park,498,"(u'Fenway Victory Gardens, Boylston Street, Boston, MA 02215, USA', (42.3449299, -71.09323169999999))",42.3473299
Phish,Wantagh,USA,http://phish.net/setlists/?d=2009-06-02,,"June 02, 2009",5 years ago,2009-06-02,1252542352,2009,NY,Nikon at Jones Beach Theater,499,"(u'Wantagh, NY, USA', (40.6837121, -73.5101258))",40.6841121
Phish,Wantagh,USA,http://phish.net/setlists/?d=2009-06-04,,"June 04, 2009",5 years ago,2009-06-04,1252544193,2009,NY,Nikon at Jones Beach Theater,499,"(u'Wantagh, NY, USA', (40.6837121, -73.5101258))",40.6857121
Phish,Wantagh,USA,http://phish.net/setlists/?d=2009-06-05,,"June 05, 2009",5 years ago,2009-06-05,1252544602,2009,NY,Nikon at Jones Beach Theater,499,"(u'Wantagh, NY, USA', (40.6837121, -73.5101258))",40.6839121
Phish,Mansfield,USA,http://phish.net/setlists/?d=2009-06-06,,"June 06, 2009",5 years ago,2009-06-06,1252544925,2009,MA,Comcast Center,500,,0
Phish,Camden,USA,http://phish.net/setlists/?d=2009-06-07,,"June 07, 2009",5 years ago,2009-06-07,1252547897,2009,NJ,Susquehanna Bank Center,501,,0
Phish,Asheville,USA,http://phish.net/setlists/?d=2009-06-09,,"June 09, 2009",5 years ago,2009-06-09,1252549834,2009,NC,Asheville Civic Center,502,"(u'Asheville, NC, USA', (35.5950581, -82.5514869))",35.599658100000006
Phish,Knoxville,USA,http://phish.net/setlists/?d=2009-06-10,,"June 10, 2009",5 years ago,2009-06-10,1252550793,2009,TN,Thompson-Boling Arena,503,"(u'Thompson-Boling Assembly Center and Arena, 1600 Phil Fulmer Ave, University of Tennessee, Knoxville, TN 37996, USA', (35.9511441, -83.9252071))",35.9553441
Phish,Manchester,USA,http://phish.net/setlists/?d=2009-06-11,,"June 11, 2009",5 years ago,2009-06-11,1263176391,2009,TN,Bonnaroo Music & Arts Festival,506,"(u'Manchester, TN, USA', (35.4817431, -86.0885993))",35.4838431
Phish,Manchester,USA,http://phish.net/setlists/?d=2009-06-12,,"June 12, 2009",5 years ago,2009-06-12,1252552079,2009,TN,Bonnaroo Music & Arts Festival,506,"(u'Manchester, TN, USA', (35.4817431, -86.0885993))",35.4832431
Phish,Manchester,USA,http://phish.net/setlists/?d=2009-06-14,,"June 14, 2009",5 years ago,2009-06-14,1252554491,2009,TN,Bonnaroo Music & Arts Festival,506,"(u'Manchester, TN, USA', (35.4817431, -86.0885993))",35.4838431
Phish,St. Louis,USA,http://phish.net/setlists/?d=2009-06-16,,"June 16, 2009",5 years ago,2009-06-16,1252606275,2009,MO,The Fox Theatre,510,,0
Phish,Burgettstown,USA,http://phish.net/setlists/?d=2009-06-18,,"June 18, 2009",5 years ago,2009-06-18,1252606739,2009,PA,Post-Gazette Pavilion,512,"(u'Burgettstown, PA 15021, USA', (40.3820132, -80.3928423))",40.385713200000005
Phish,Noblesville,USA,http://phish.net/setlists/?d=2009-06-19,,"June 19, 2009",5 years ago,2009-06-19,1252615953,2009,IN,Verizon Wireless Music Center,4,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.0482917
Phish,East Troy,USA,http://phish.net/setlists/?d=2009-06-20,,"June 20, 2009",5 years ago,2009-06-20,1252616190,2009,WI,Alpine Valley Music Theatre,3,,0
Phish,East Troy,USA,http://phish.net/setlists/?d=2009-06-21,,"June 21, 2009",5 years ago,2009-06-21,1252616719,2009,WI,Alpine Valley Music Theatre,3,,0
Phish,Morrison,USA,http://phish.net/setlists/?d=2009-07-30,,"July 30, 2009",4 years ago,2009-07-30,1250637778,2009,CO,Red Rocks Amphitheatre,50,,0
Phish,Morrison,USA,http://phish.net/setlists/?d=2009-07-31,,"July 31, 2009",4 years ago,2009-07-31,1252630794,2009,CO,Red Rocks Amphitheatre,50,,0
Phish,Morrison,USA,http://phish.net/setlists/?d=2009-08-01,,"August 01, 2009",4 years ago,2009-08-01,1252642490,2009,CO,Red Rocks Amphitheatre,50,,0
Phish,Morrison,USA,http://phish.net/setlists/?d=2009-08-02,,"August 02, 2009",4 years ago,2009-08-02,1252642813,2009,CO,Red Rocks Amphitheatre,50,,0
Phish,Mountain View,USA,http://phish.net/setlists/?d=2009-08-05,,"August 05, 2009",4 years ago,2009-08-05,1252644314,2009,CA,Shoreline Amphitheatre,247,"(u'Amphitheatre Parkway, Mountain View, CA 94043, USA', (37.4236371, -122.0880135))",37.4259371
Phish,George,USA,http://phish.net/setlists/?d=2009-08-07,,"August 07, 2009",4 years ago,2009-08-07,1252644454,2009,WA,Gorge Amphitheatre,248,"(u'Gorge Amphitheater Trail, Quincy, WA 98848, USA', (47.1217093, -119.9858791))",47.1222093
Phish,George,USA,http://phish.net/setlists/?d=2009-08-08,,"August 08, 2009",4 years ago,2009-08-08,1252644488,2009,WA,Gorge Amphitheatre,248,"(u'Gorge Amphitheater Trail, Quincy, WA 98848, USA', (47.1217093, -119.9858791))",47.1218093
Phish,Bridgeview,USA,http://phish.net/setlists/?d=2009-08-11,,"August 11, 2009",4 years ago,2009-08-11,1252680016,2009,IL,Toyota Park,519,,0
Phish,Darien Center,USA,http://phish.net/setlists/?d=2009-08-13,,"August 13, 2009",4 years ago,2009-08-13,1252680414,2009,NY,Darien Lake Performing Arts Center,361,,0
Phish,Hartford,USA,http://phish.net/setlists/?d=2009-08-14,,"August 14, 2009",4 years ago,2009-08-14,1250610389,2009,CT,The Comcast Theatre,523,,0
Phish,Columbia,USA,http://phish.net/setlists/?d=2009-08-15,,"August 15, 2009",4 years ago,2009-08-15,1252681408,2009,MD,Merriweather Post Pavilion,9,,0
Phish,Saratoga Springs,USA,http://phish.net/setlists/?d=2009-08-16,,"August 16, 2009",4 years ago,2009-08-16,1251812564,2009,NY,Saratoga Performing Arts Center,220,,0
Phish,Indio,USA,http://phish.net/setlists/?d=2009-10-29,,"October 29, 2009",4 years ago,2009-10-29,1256874685,2009,CA,Empire Polo Club,756,"(u'Indio, CA, USA', (33.7205771, -116.2155619))",33.7235771
Phish,Indio,USA,http://phish.net/setlists/?d=2009-10-30,,"October 30, 2009",4 years ago,2009-10-30,1255912291,2009,CA,Empire Polo Club,756,"(u'Indio, CA, USA', (33.7205771, -116.2155619))",33.7217771
Phish,Indio,USA,http://phish.net/setlists/?d=2009-10-31,,"October 31, 2009",4 years ago,2009-10-31,1255912316,2009,CA,Empire Polo Club,756,"(u'Indio, CA, USA', (33.7205771, -116.2155619))",33.7215771
Phish,Indio,USA,http://phish.net/setlists/?d=2009-11-01,,"November 01, 2009",4 years ago,2009-11-01,1255912374,2009,CA,Empire Polo Club,756,"(u'Indio, CA, USA', (33.7205771, -116.2155619))",33.7213771
Phish,Detroit,USA,http://phish.net/setlists/?d=2009-11-18,,"November 18, 2009",4 years ago,2009-11-18,1255912198,2009,MI,Cobo Arena,755,"(u'Cobo Hall Heliport, Detroit, MI 48226, USA', (42.3258713, -83.0479761))",42.3298713
Phish,Cincinnati,USA,http://phish.net/setlists/?d=2009-11-20,,"November 20, 2009",4 years ago,2009-11-20,1255912488,2009,OH,U.S. Bank Arena,238,"(u'U.S. Bank Arena, 100 Broadway Street, Cincinnati, OH 45202, USA', (39.0979601, -84.50442609999999))",39.098460100000004
Phish,Cincinnati,USA,http://phish.net/setlists/?d=2009-11-21,,"November 21, 2009",4 years ago,2009-11-21,1255912508,2009,OH,U.S. Bank Arena,238,"(u'U.S. Bank Arena, 100 Broadway Street, Cincinnati, OH 45202, USA', (39.0979601, -84.50442609999999))",39.1007601
Phish,Syracuse,USA,http://phish.net/setlists/?d=2009-11-22,,"November 22, 2009",4 years ago,2009-11-22,1255912546,2009,NY,War Memorial at Oncenter,757,"(u'Syracuse, NY, USA', (43.0481221, -76.14742439999999))",43.0495221
Phish,Philadelphia,USA,http://phish.net/setlists/?d=2009-11-24,,"November 24, 2009",4 years ago,2009-11-24,1255912580,2009,PA,Wachovia Center,760,"(u'11th St Parking, Wells Fargo Center, 3890 South 11th Street, Philadelphia, PA 19148, USA', (39.900064, -75.169817))",39.904064
Phish,Philadelphia,USA,http://phish.net/setlists/?d=2009-11-25,,"November 25, 2009",4 years ago,2009-11-25,1255912599,2009,PA,Wachovia Center,760,"(u'11th St Parking, Wells Fargo Center, 3890 South 11th Street, Philadelphia, PA 19148, USA', (39.900064, -75.169817))",39.904964
Phish,Albany,USA,http://phish.net/setlists/?d=2009-11-27,,"November 27, 2009",4 years ago,2009-11-27,1255912638,2009,NY,Times Union Center,758,"(u'Times Union Center, 51 South Pearl Street, Albany, NY 12207, USA', (42.6484108, -73.7545889))",42.6512108
Phish,Albany,USA,http://phish.net/setlists/?d=2009-11-28,,"November 28, 2009",4 years ago,2009-11-28,1255912659,2009,NY,Times Union Center,758,"(u'Times Union Center, 51 South Pearl Street, Albany, NY 12207, USA', (42.6484108, -73.7545889))",42.6521108
Phish,Portland,USA,http://phish.net/setlists/?d=2009-11-29,,"November 29, 2009",4 years ago,2009-11-29,1255912687,2009,ME,Cumberland County Civic Center,208,,0
Phish,New York,USA,http://phish.net/setlists/?d=2009-12-02,,"December 02, 2009",4 years ago,2009-12-02,1255912710,2009,NY,Madison Square Garden,157,"(u'Madison Street, New York, NY, USA', (40.685764, -73.94149399999999))",40.687964
Phish,New York,USA,http://phish.net/setlists/?d=2009-12-03,,"December 03, 2009",4 years ago,2009-12-03,1255912725,2009,NY,Madison Square Garden,157,"(u'Madison Street, New York, NY, USA', (40.685764, -73.94149399999999))",40.689264
Phish,New York,USA,http://phish.net/setlists/?d=2009-12-04,,"December 04, 2009",4 years ago,2009-12-04,1255912762,2009,NY,Madison Square Garden,157,"(u'Madison Street, New York, NY, USA', (40.685764, -73.94149399999999))",40.690264
Phish,Charlottesville,USA,http://phish.net/setlists/?d=2009-12-05,,"December 05, 2009",4 years ago,2009-12-05,1255912791,2009,VA,John Paul Jones Arena,759,"(u'John Paul Jones Arena, University of Virginia, 295 Massie Road, Charlottesville, Virginia 22903', (38.0458779, -78.5066475))",38.0470779
Phish,Miami,USA,http://phish.net/setlists/?d=2009-12-28,,"December 28, 2009",4 years ago,2009-12-28,1259000641,2009,FL,American Airlines Arena,274,missing,0
Phish,Miami,USA,http://phish.net/setlists/?d=2009-12-29,,"December 29, 2009",4 years ago,2009-12-29,1259000662,2009,FL,American Airlines Arena,274,"(u'Miami, FL, USA', (25.7889689, -80.2264393))",25.7890689
Phish,Miami,USA,http://phish.net/setlists/?d=2009-12-30,,"December 30, 2009",4 years ago,2009-12-30,1259000679,2009,FL,American Airlines Arena,274,"(u'Miami, FL, USA', (25.7889689, -80.2264393))",25.7909689
Phish,Miami,USA,http://phish.net/setlists/?d=2009-12-31,,"December 31, 2009",4 years ago,2009-12-31,1259000698,2009,FL,American Airlines Arena,274,"(u'Miami, FL, USA', (25.7889689, -80.2264393))",25.7937689
Phish,New York,USA,http://phish.net/setlists/?d=2010-03-15,,"March 15, 2010",4 years ago,2010-03-15,1268698243,2010,NY,The Waldorf Astoria,764,,0
Phish,New York,USA,http://phish.net/setlists/?d=2010-05-13,,"May 13, 2010",4 years ago,2010-05-13,1273798269,2010,NY,"NBC Television Studios, Studio 6B",770,"(u'New York, NY, USA', (40.7143528, -74.00597309999999))",40.7179528
Phish,Bridgeview,USA,http://phish.net/setlists/?d=2010-06-11,,"June 11, 2010",4 years ago,2010-06-11,1268785855,2010,IL,Toyota Park,519,,0
Phish,Cuyahoga Falls,USA,http://phish.net/setlists/?d=2010-06-12,,"June 12, 2010",4 years ago,2010-06-12,1268785944,2010,OH,Blossom Music Center,223,,0
Phish,Hershey,USA,http://phish.net/setlists/?d=2010-06-13,,"June 13, 2010",4 years ago,2010-06-13,1268786010,2010,PA,Hersheypark Stadium,389,"(u'Hersheypark Stadium and Star Pavillion, 550 Hersheypark Drive, Hershey, Pennsylvania 17033', (40.2903494, -76.6590894))",40.2929494
Phish,Portsmouth,USA,http://phish.net/setlists/?d=2010-06-15,,"June 15, 2010",4 years ago,2010-06-15,1268786170,2010,VA,nTelos Pavilion,765,"(u'Portsmouth, VA, USA', (36.8354258, -76.2982742))",36.835725800000006
Phish,Hartford,USA,http://phish.net/setlists/?d=2010-06-17,,"June 17, 2010",4 years ago,2010-06-17,1268786283,2010,CT,The Comcast Theatre,523,,0
Phish,Hartford,USA,http://phish.net/setlists/?d=2010-06-18,,"June 18, 2010",4 years ago,2010-06-18,1268786361,2010,CT,The Comcast Theatre,523,,0
Phish,Saratoga Springs,USA,http://phish.net/setlists/?d=2010-06-19,,"June 19, 2010",4 years ago,2010-06-19,1268786455,2010,NY,Saratoga Performing Arts Center,220,,0
Phish,Saratoga Springs,USA,http://phish.net/setlists/?d=2010-06-20,,"June 20, 2010",4 years ago,2010-06-20,1268786603,2010,NY,Saratoga Performing Arts Center,220,,0
Phish,Mansfield,USA,http://phish.net/setlists/?d=2010-06-22,,"June 22, 2010",4 years ago,2010-06-22,1268786710,2010,MA,Comcast Center,500,,0
Phish,Camden,USA,http://phish.net/setlists/?d=2010-06-24,,"June 24, 2010",4 years ago,2010-06-24,1268786894,2010,NJ,Susquehanna Bank Center,501,,0
Phish,Camden,USA,http://phish.net/setlists/?d=2010-06-25,,"June 25, 2010",4 years ago,2010-06-25,1268787021,2010,NJ,Susquehanna Bank Center,501,,0
Phish,Columbia,USA,http://phish.net/setlists/?d=2010-06-26,,"June 26, 2010",4 years ago,2010-06-26,1268787146,2010,MD,Merriweather Post Pavilion,9,,0
Phish,Columbia,USA,http://phish.net/setlists/?d=2010-06-27,,"June 27, 2010",4 years ago,2010-06-27,1268787273,2010,MD,Merriweather Post Pavilion,9,,0
Phish,Canandaigua,USA,http://phish.net/setlists/?d=2010-06-29,,"June 29, 2010",4 years ago,2010-06-29,1268787758,2010,NY,CMAC Performing Arts Center ,766,,0
Phish,Raleigh,USA,http://phish.net/setlists/?d=2010-07-01,,"July 01, 2010",4 years ago,2010-07-01,1268787923,2010,NC,Time Warner Cable Music Pavilion at Walnut Creek ,767,"(u'Walnut Creek, Raleigh, NC 27610, USA', (35.7572292, -78.585247))",35.761229199999995
Phish,Charlotte,USA,http://phish.net/setlists/?d=2010-07-02,,"July 02, 2010",4 years ago,2010-07-02,1268789164,2010,NC,Verizon Wireless Amphitheatre - Charlotte,261,,0
Phish,Alpharetta,USA,http://phish.net/setlists/?d=2010-07-03,,"July 03, 2010",4 years ago,2010-07-03,1268789703,2010,GA,Verizon Wireless Amphitheatre at Encore Park,768,,0
Phish,Alpharetta,USA,http://phish.net/setlists/?d=2010-07-04,,"July 04, 2010",4 years ago,2010-07-04,1268789746,2010,GA,Verizon Wireless Amphitheatre at Encore Park,768,,0
Phish,Berkeley,USA,http://phish.net/setlists/?d=2010-08-05,,"August 05, 2010",3 years ago,2010-08-05,1268790393,2010,CA,William Randolph Hearst Greek Theatre,372,"(u'Hearst Greek Theatre, Berkeley, CA 94720, USA', (37.8735892, -122.2544279))",37.8774892
Phish,Berkeley,USA,http://phish.net/setlists/?d=2010-08-06,,"August 06, 2010",3 years ago,2010-08-06,1268790471,2010,CA,William Randolph Hearst Greek Theatre,372,"(u'Hearst Greek Theatre, Berkeley, CA 94720, USA', (37.8735892, -122.2544279))",37.8784892
Phish,Berkeley,USA,http://phish.net/setlists/?d=2010-08-07,,"August 07, 2010",3 years ago,2010-08-07,1268790520,2010,CA,William Randolph Hearst Greek Theatre,372,"(u'Hearst Greek Theatre, Berkeley, CA 94720, USA', (37.8735892, -122.2544279))",37.8736892
Phish,Telluride,USA,http://phish.net/setlists/?d=2010-08-09,,"August 09, 2010",3 years ago,2010-08-09,1268791048,2010,CO,Telluride Town Park,769,"(u'South Park Road, Uncompahgre National Forest, CO 81435, USA', (37.9468347, -107.9092929))",37.951534699999996
Phish,Telluride,USA,http://phish.net/setlists/?d=2010-08-10,,"August 10, 2010",3 years ago,2010-08-10,1268791133,2010,CO,Telluride Town Park,769,"(u'South Park Road, Uncompahgre National Forest, CO 81435, USA', (37.9468347, -107.9092929))",37.9469347
Phish,Noblesville,USA,http://phish.net/setlists/?d=2010-08-12,,"August 12, 2010",3 years ago,2010-08-12,1268791228,2010,IN,Verizon Wireless Music Center,4,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.0502917
Phish,Noblesville,USA,http://phish.net/setlists/?d=2010-08-13,,"August 13, 2010",3 years ago,2010-08-13,1268791284,2010,IN,Verizon Wireless Music Center,4,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.0487917
Phish,East Troy,USA,http://phish.net/setlists/?d=2010-08-14,,"August 14, 2010",3 years ago,2010-08-14,1268791340,2010,WI,Alpine Valley Music Theatre,3,,0
Phish,East Troy,USA,http://phish.net/setlists/?d=2010-08-15,,"August 15, 2010",3 years ago,2010-08-15,1268791403,2010,WI,Alpine Valley Music Theatre,3,,0
Phish,Wantagh,USA,http://phish.net/setlists/?d=2010-08-17,,"August 17, 2010",3 years ago,2010-08-17,1268791496,2010,NY,Nikon at Jones Beach Theater,499,"(u'Wantagh, NY, USA', (40.6837121, -73.5101258))",40.6886121
Phish,Wantagh,USA,http://phish.net/setlists/?d=2010-08-18,,"August 18, 2010",3 years ago,2010-08-18,1268791551,2010,NY,Nikon at Jones Beach Theater,499,"(u'Wantagh, NY, USA', (40.6837121, -73.5101258))",40.6862121
Phish,Austin,USA,http://phish.net/setlists/?d=2010-10-08,,"October 08, 2010",3 years ago,2010-10-08,1274184250,2010,TX,Zilker Park,771,"(u'Zilker Metropolitan Park, 2201 Barton Springs Road, Austin, TX 78746, USA', (30.2636911, -97.7691347))",30.2661911
Phish,Broomfield,USA,http://phish.net/setlists/?d=2010-10-10,,"October 10, 2010",3 years ago,2010-10-10,1282686778,2010,CO,1stBank Center,772,"(u'""B"" Lot - 1stBank Center General Event Parking, Parkland Street, Broomfield, CO 80021, USA', (39.9032837, -105.0875263))",39.9046837
Phish,Broomfield,USA,http://phish.net/setlists/?d=2010-10-11,,"October 11, 2010",3 years ago,2010-10-11,1282686815,2010,CO,1stBank Center,772,"(u'""B"" Lot - 1stBank Center General Event Parking, Parkland Street, Broomfield, CO 80021, USA', (39.9032837, -105.0875263))",39.9044837
Phish,Broomfield,USA,http://phish.net/setlists/?d=2010-10-12,,"October 12, 2010",3 years ago,2010-10-12,1282686844,2010,CO,1stBank Center,772,"(u'""B"" Lot - 1stBank Center General Event Parking, Parkland Street, Broomfield, CO 80021, USA', (39.9032837, -105.0875263))",39.906383700000006
Phish,North Charleston,USA,http://phish.net/setlists/?d=2010-10-15,,"October 15, 2010",3 years ago,2010-10-15,1282686940,2010,SC,North Charleston Coliseum,698,"(u'North Charleston Coliseum (Northside), North Charleston, SC 29418, USA', (32.86625, -80.02187599999999))",0
Phish,North Charleston,USA,http://phish.net/setlists/?d=2010-10-16,,"October 16, 2010",3 years ago,2010-10-16,1282686980,2010,SC,North Charleston Coliseum,698,"(u'North Charleston Coliseum (Northside), North Charleston, SC 29418, USA', (32.86625, -80.02187599999999))",0
Phish,Augusta,USA,http://phish.net/setlists/?d=2010-10-19,,"October 19, 2010",3 years ago,2010-10-19,1282687149,2010,ME,Augusta Civic Center,773,"(u'Civic Center Drive, Augusta, ME 04330, USA', (44.362986, -69.7956033))",44.363786
